experiment_accession	assay	gene_id	specificity_score	marker_gene_rank	expression_unit	expression_level	gene_name	assay_id
E-GEOD-62671	zeitgeber time 21	CHLRE_12g489300v5	0.2947	60	fpkms	48	Cre12.g489300	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_12g489300v5	NULL	NULL	fpkms	7	Cre12.g489300	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_12g489300v5	NULL	NULL	fpkms	12	Cre12.g489300	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_12g489300v5	NULL	NULL	fpkms	8	Cre12.g489300	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_08g374600v5	NULL	NULL	fpkms	0.7	Cre08.g374600	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_08g374600v5	NULL	NULL	fpkms	0.4	Cre08.g374600	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_08g374600v5	NULL	NULL	fpkms	0.3	Cre08.g374600	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_08g374600v5	NULL	NULL	fpkms	0.3	Cre08.g374600	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_08g374600v5	0.2953	61	fpkms	3	Cre08.g374600	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_08g374600v5	NULL	NULL	fpkms	0.8	Cre08.g374600	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_08g374600v5	NULL	NULL	fpkms	0.7	Cre08.g374600	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_08g374600v5	NULL	NULL	fpkms	0.3	Cre08.g374600	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_04g219925v5	NULL	NULL	fpkms	23	Cre04.g219925	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_04g219925v5	NULL	NULL	fpkms	17	Cre04.g219925	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_04g219925v5	NULL	NULL	fpkms	20	Cre04.g219925	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_04g219925v5	NULL	NULL	fpkms	29	Cre04.g219925	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_04g219925v5	0.2989	62	fpkms	96	Cre04.g219925	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_04g219925v5	NULL	NULL	fpkms	16	Cre04.g219925	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_04g219925v5	NULL	NULL	fpkms	16	Cre04.g219925	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_04g219925v5	NULL	NULL	fpkms	9	Cre04.g219925	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_09g391689v5	NULL	NULL	fpkms	0.4	Cre09.g391689	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_09g391689v5	NULL	NULL	fpkms	0.3	Cre09.g391689	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_09g391689v5	NULL	NULL	fpkms	0.7	Cre09.g391689	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_09g391689v5	NULL	NULL	fpkms	0.4	Cre09.g391689	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_09g391689v5	0.2998	63	fpkms	2	Cre09.g391689	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_09g391689v5	NULL	NULL	fpkms	0.4	Cre09.g391689	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_09g391689v5	NULL	NULL	fpkms	0.6	Cre09.g391689	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_09g391689v5	NULL	NULL	fpkms	0	Cre09.g391689	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_16g657200v5	NULL	NULL	fpkms	2	Cre16.g657200	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_16g657200v5	NULL	NULL	fpkms	1	Cre16.g657200	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_16g657200v5	NULL	NULL	fpkms	0.9	Cre16.g657200	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_16g657200v5	NULL	NULL	fpkms	1	Cre16.g657200	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_16g657200v5	NULL	NULL	fpkms	1	Cre16.g657200	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_16g657200v5	NULL	NULL	fpkms	3	Cre16.g657200	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_16g657200v5	0.293	1	fpkms	9	Cre16.g657200	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_16g657200v5	NULL	NULL	fpkms	2	Cre16.g657200	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_04g214600v5	NULL	NULL	fpkms	0.1	Cre04.g214600	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_04g214600v5	NULL	NULL	fpkms	0.5	Cre04.g214600	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_04g214600v5	NULL	NULL	fpkms	0.4	Cre04.g214600	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_04g214600v5	NULL	NULL	fpkms	0.1	Cre04.g214600	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_04g214600v5	NULL	NULL	fpkms	0.1	Cre04.g214600	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_04g214600v5	NULL	NULL	fpkms	0	Cre04.g214600	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_04g214600v5	NULL	NULL	fpkms	0.1	Cre04.g214600	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_04g214600v5	0.0547	1	fpkms	9	Cre04.g214600	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_17g714750v5	NULL	NULL	fpkms	0.1	Cre17.g714750	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_17g714750v5	NULL	NULL	fpkms	0.3	Cre17.g714750	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_17g714750v5	NULL	NULL	fpkms	0.2	Cre17.g714750	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_17g714750v5	NULL	NULL	fpkms	0.2	Cre17.g714750	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_17g714750v5	NULL	NULL	fpkms	0	Cre17.g714750	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_17g714750v5	NULL	NULL	fpkms	0.1	Cre17.g714750	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_17g714750v5	NULL	NULL	fpkms	0.6	Cre17.g714750	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_17g714750v5	0.068	2	fpkms	10	Cre17.g714750	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_13g569450v5	NULL	NULL	fpkms	0.2	Cre13.g569450	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_13g569450v5	NULL	NULL	fpkms	0.1	Cre13.g569450	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_13g569450v5	NULL	NULL	fpkms	0.4	Cre13.g569450	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_13g569450v5	NULL	NULL	fpkms	0.1	Cre13.g569450	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_13g569450v5	NULL	NULL	fpkms	0.2	Cre13.g569450	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_13g569450v5	NULL	NULL	fpkms	0.2	Cre13.g569450	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_13g569450v5	NULL	NULL	fpkms	0.3	Cre13.g569450	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_13g569450v5	0.1011	3	fpkms	4	Cre13.g569450	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_05g238450v5	NULL	NULL	fpkms	0.1	Cre05.g238450	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_05g238450v5	NULL	NULL	fpkms	0.1	Cre05.g238450	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_05g238450v5	NULL	NULL	fpkms	0.1	Cre05.g238450	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_05g238450v5	NULL	NULL	fpkms	0	Cre05.g238450	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_05g238450v5	NULL	NULL	fpkms	0	Cre05.g238450	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_05g238450v5	NULL	NULL	fpkms	0.1	Cre05.g238450	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_05g238450v5	NULL	NULL	fpkms	0.1	Cre05.g238450	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_05g238450v5	0.1043	4	fpkms	1	Cre05.g238450	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_11g467599v5	NULL	NULL	fpkms	0.3	Cre11.g467599	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_11g467599v5	NULL	NULL	fpkms	2	Cre11.g467599	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_11g467599v5	NULL	NULL	fpkms	0.8	Cre11.g467599	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_11g467599v5	NULL	NULL	fpkms	0.5	Cre11.g467599	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_11g467599v5	NULL	NULL	fpkms	0.4	Cre11.g467599	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_11g467599v5	NULL	NULL	fpkms	0.6	Cre11.g467599	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_11g467599v5	NULL	NULL	fpkms	9	Cre11.g467599	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_11g467599v5	0.1071	5	fpkms	85	Cre11.g467599	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_17g740800v5	NULL	NULL	fpkms	0.4	Cre17.g740800	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_17g740800v5	NULL	NULL	fpkms	1	Cre17.g740800	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_17g740800v5	NULL	NULL	fpkms	0.9	Cre17.g740800	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_17g740800v5	NULL	NULL	fpkms	0.4	Cre17.g740800	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_17g740800v5	NULL	NULL	fpkms	0.1	Cre17.g740800	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_17g740800v5	NULL	NULL	fpkms	0.5	Cre17.g740800	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_17g740800v5	NULL	NULL	fpkms	0.9	Cre17.g740800	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_17g740800v5	0.1096	6	fpkms	9	Cre17.g740800	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_11g467601v5	NULL	NULL	fpkms	0.6	Cre11.g467601	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_11g467601v5	NULL	NULL	fpkms	4	Cre11.g467601	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_11g467601v5	NULL	NULL	fpkms	2	Cre11.g467601	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_11g467601v5	NULL	NULL	fpkms	0.8	Cre11.g467601	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_11g467601v5	NULL	NULL	fpkms	1	Cre11.g467601	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_11g467601v5	NULL	NULL	fpkms	1	Cre11.g467601	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_11g467601v5	NULL	NULL	fpkms	9	Cre11.g467601	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_11g467601v5	0.1162	7	fpkms	78	Cre11.g467601	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_10g437400v5	NULL	NULL	fpkms	0.1	Cre10.g437400	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_10g437400v5	NULL	NULL	fpkms	0.3	Cre10.g437400	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_10g437400v5	NULL	NULL	fpkms	0.4	Cre10.g437400	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_10g437400v5	NULL	NULL	fpkms	0.3	Cre10.g437400	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_10g437400v5	NULL	NULL	fpkms	0.1	Cre10.g437400	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_10g437400v5	NULL	NULL	fpkms	0.2	Cre10.g437400	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_10g437400v5	NULL	NULL	fpkms	0.5	Cre10.g437400	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_10g437400v5	0.1182	8	fpkms	4	Cre10.g437400	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_03g152200v5	NULL	NULL	fpkms	0	Cre03.g152200	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_03g152200v5	NULL	NULL	fpkms	0.5	Cre03.g152200	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_03g152200v5	NULL	NULL	fpkms	0.4	Cre03.g152200	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_03g152200v5	NULL	NULL	fpkms	0.6	Cre03.g152200	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_03g152200v5	NULL	NULL	fpkms	0.1	Cre03.g152200	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_03g152200v5	NULL	NULL	fpkms	0.1	Cre03.g152200	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_03g152200v5	NULL	NULL	fpkms	0.6	Cre03.g152200	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_03g152200v5	0.1281	9	fpkms	5	Cre03.g152200	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_07g326833v5	NULL	NULL	fpkms	0.2	Cre07.g326833	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_07g326833v5	NULL	NULL	fpkms	0.8	Cre07.g326833	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_07g326833v5	NULL	NULL	fpkms	0.7	Cre07.g326833	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_07g326833v5	NULL	NULL	fpkms	1	Cre07.g326833	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_07g326833v5	NULL	NULL	fpkms	0.2	Cre07.g326833	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_07g326833v5	NULL	NULL	fpkms	0.2	Cre07.g326833	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_07g326833v5	NULL	NULL	fpkms	2	Cre07.g326833	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_07g326833v5	0.1406	10	fpkms	11	Cre07.g326833	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_13g569400v5	NULL	NULL	fpkms	0.8	Cre13.g569400	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_13g569400v5	NULL	NULL	fpkms	0.8	Cre13.g569400	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_13g569400v5	NULL	NULL	fpkms	3	Cre13.g569400	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_13g569400v5	NULL	NULL	fpkms	0.7	Cre13.g569400	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_13g569400v5	NULL	NULL	fpkms	0.5	Cre13.g569400	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_13g569400v5	NULL	NULL	fpkms	1	Cre13.g569400	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_13g569400v5	NULL	NULL	fpkms	1	Cre13.g569400	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_13g569400v5	0.1429	11	fpkms	18	Cre13.g569400	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_14g610250v5	NULL	NULL	fpkms	0.1	Cre14.g610250	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_14g610250v5	NULL	NULL	fpkms	0.7	Cre14.g610250	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_14g610250v5	NULL	NULL	fpkms	0.4	Cre14.g610250	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_14g610250v5	NULL	NULL	fpkms	0.6	Cre14.g610250	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_14g610250v5	NULL	NULL	fpkms	0.1	Cre14.g610250	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_14g610250v5	NULL	NULL	fpkms	0.1	Cre14.g610250	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_14g610250v5	NULL	NULL	fpkms	0.4	Cre14.g610250	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_14g610250v5	0.1581	12	fpkms	4	Cre14.g610250	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_01g027300v5	NULL	NULL	fpkms	1	Cre01.g027300	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_01g027300v5	NULL	NULL	fpkms	2	Cre01.g027300	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_01g027300v5	NULL	NULL	fpkms	2	Cre01.g027300	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_01g027300v5	NULL	NULL	fpkms	3	Cre01.g027300	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_01g027300v5	NULL	NULL	fpkms	2	Cre01.g027300	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_01g027300v5	NULL	NULL	fpkms	1	Cre01.g027300	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_01g027300v5	NULL	NULL	fpkms	5	Cre01.g027300	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_01g027300v5	0.1627	13	fpkms	33	Cre01.g027300	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_10g425050v5	NULL	NULL	fpkms	2	Cre10.g425050	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_10g425050v5	NULL	NULL	fpkms	0.4	Cre10.g425050	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_10g425050v5	NULL	NULL	fpkms	0.4	Cre10.g425050	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_10g425050v5	NULL	NULL	fpkms	0.6	Cre10.g425050	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_10g425050v5	NULL	NULL	fpkms	0.9	Cre10.g425050	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_10g425050v5	NULL	NULL	fpkms	4	Cre10.g425050	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_10g425050v5	NULL	NULL	fpkms	3	Cre10.g425050	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_10g425050v5	0.1891	14	fpkms	19	Cre10.g425050	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_09g399915v5	NULL	NULL	fpkms	0.6	Cre09.g399915	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_09g399915v5	NULL	NULL	fpkms	1	Cre09.g399915	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_09g399915v5	NULL	NULL	fpkms	1	Cre09.g399915	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_09g399915v5	NULL	NULL	fpkms	0.7	Cre09.g399915	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_09g399915v5	NULL	NULL	fpkms	0.7	Cre09.g399915	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_09g399915v5	NULL	NULL	fpkms	0.6	Cre09.g399915	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_09g399915v5	NULL	NULL	fpkms	0.9	Cre09.g399915	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_09g399915v5	0.2114	15	fpkms	6	Cre09.g399915	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_11g467594v5	NULL	NULL	fpkms	0.3	Cre11.g467594	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_11g467594v5	NULL	NULL	fpkms	1	Cre11.g467594	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_11g467594v5	NULL	NULL	fpkms	0.7	Cre11.g467594	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_11g467594v5	NULL	NULL	fpkms	0.8	Cre11.g467594	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_11g467594v5	NULL	NULL	fpkms	0.5	Cre11.g467594	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_11g467594v5	NULL	NULL	fpkms	1	Cre11.g467594	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_11g467594v5	NULL	NULL	fpkms	12	Cre11.g467594	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_11g467594v5	0.2331	16	fpkms	53	Cre11.g467594	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_01g000150v5	NULL	NULL	fpkms	0.2	Cre01.g000150	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_01g000150v5	NULL	NULL	fpkms	0.6	Cre01.g000150	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_01g000150v5	NULL	NULL	fpkms	0.1	Cre01.g000150	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_01g000150v5	NULL	NULL	fpkms	0.3	Cre01.g000150	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_01g000150v5	NULL	NULL	fpkms	0	Cre01.g000150	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_01g000150v5	NULL	NULL	fpkms	0.1	Cre01.g000150	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_01g000150v5	NULL	NULL	fpkms	0.1	Cre01.g000150	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_01g000150v5	0.2345	17	fpkms	3	Cre01.g000150	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_03g152250v5	NULL	NULL	fpkms	25	Cre03.g152250	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_03g152250v5	NULL	NULL	fpkms	8	Cre03.g152250	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_03g152250v5	NULL	NULL	fpkms	8	Cre03.g152250	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_03g152250v5	NULL	NULL	fpkms	22	Cre03.g152250	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_03g152250v5	NULL	NULL	fpkms	17	Cre03.g152250	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_03g152250v5	NULL	NULL	fpkms	14	Cre03.g152250	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_03g152250v5	NULL	NULL	fpkms	31	Cre03.g152250	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_03g152250v5	0.2373	18	fpkms	129	Cre03.g152250	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_16g691150v5	NULL	NULL	fpkms	0.2	Cre16.g691150	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_16g691150v5	NULL	NULL	fpkms	1	Cre16.g691150	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_16g691150v5	NULL	NULL	fpkms	0.6	Cre16.g691150	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_16g691150v5	NULL	NULL	fpkms	0.3	Cre16.g691150	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_16g691150v5	NULL	NULL	fpkms	1	Cre16.g691150	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_16g691150v5	NULL	NULL	fpkms	0.2	Cre16.g691150	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_16g691150v5	NULL	NULL	fpkms	0.9	Cre16.g691150	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_16g691150v5	0.2379	19	fpkms	5	Cre16.g691150	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_16g657600v5	NULL	NULL	fpkms	0.1	Cre16.g657600	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_16g657600v5	NULL	NULL	fpkms	0.5	Cre16.g657600	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_16g657600v5	NULL	NULL	fpkms	0.2	Cre16.g657600	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_16g657600v5	NULL	NULL	fpkms	0.1	Cre16.g657600	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_16g657600v5	NULL	NULL	fpkms	0.1	Cre16.g657600	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_16g657600v5	NULL	NULL	fpkms	0.2	Cre16.g657600	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_16g657600v5	NULL	NULL	fpkms	0.3	Cre16.g657600	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_16g657600v5	0.2438	20	fpkms	2	Cre16.g657600	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_02g094700v5	NULL	NULL	fpkms	1	Cre02.g094700	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_02g094700v5	NULL	NULL	fpkms	0.5	Cre02.g094700	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_02g094700v5	NULL	NULL	fpkms	0.6	Cre02.g094700	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_02g094700v5	NULL	NULL	fpkms	0.4	Cre02.g094700	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_02g094700v5	NULL	NULL	fpkms	0.7	Cre02.g094700	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_02g094700v5	NULL	NULL	fpkms	2	Cre02.g094700	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_02g094700v5	NULL	NULL	fpkms	2	Cre02.g094700	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_02g094700v5	0.2532	21	fpkms	9	Cre02.g094700	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_02g108150v5	NULL	NULL	fpkms	4	Cre02.g108150	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_02g108150v5	NULL	NULL	fpkms	7	Cre02.g108150	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_02g108150v5	NULL	NULL	fpkms	0.4	Cre02.g108150	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_02g108150v5	NULL	NULL	fpkms	0.2	Cre02.g108150	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_02g108150v5	NULL	NULL	fpkms	1	Cre02.g108150	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_02g108150v5	NULL	NULL	fpkms	12	Cre02.g108150	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_02g108150v5	NULL	NULL	fpkms	11	Cre02.g108150	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_02g108150v5	0.2549	22	fpkms	47	Cre02.g108150	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_11g467593v5	NULL	NULL	fpkms	0.6	Cre11.g467593	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_11g467593v5	NULL	NULL	fpkms	2	Cre11.g467593	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_11g467593v5	NULL	NULL	fpkms	1	Cre11.g467593	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_11g467593v5	NULL	NULL	fpkms	1	Cre11.g467593	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_11g467593v5	NULL	NULL	fpkms	1	Cre11.g467593	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_11g467593v5	NULL	NULL	fpkms	1	Cre11.g467593	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_11g467593v5	NULL	NULL	fpkms	12	Cre11.g467593	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_11g467593v5	0.2593	23	fpkms	45	Cre11.g467593	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_06g302050v5	NULL	NULL	fpkms	4	Cre06.g302050	g1
E-GEOD-62671	zeitgeber time 12	CHLRE_06g302050v5	NULL	NULL	fpkms	4	Cre06.g302050	g2
E-GEOD-62671	zeitgeber time 15	CHLRE_06g302050v5	NULL	NULL	fpkms	2	Cre06.g302050	g3
E-GEOD-62671	zeitgeber time 18	CHLRE_06g302050v5	NULL	NULL	fpkms	2	Cre06.g302050	g4
E-GEOD-62671	zeitgeber time 21	CHLRE_06g302050v5	NULL	NULL	fpkms	2	Cre06.g302050	g5
E-GEOD-62671	zeitgeber time 3	CHLRE_06g302050v5	NULL	NULL	fpkms	8	Cre06.g302050	g6
E-GEOD-62671	zeitgeber time 6	CHLRE_06g302050v5	NULL	NULL	fpkms	8	Cre06.g302050	g7
E-GEOD-62671	zeitgeber time 9	CHLRE_06g302050v5	0.2626	24	fpkms	31	Cre06.g302050	g8
E-GEOD-62671	zeitgeber time 0	CHLRE_01g009550v5	NULL	NULL	fpkms	3	Cre01.g009550	g1
