GeneID	Gene Name	g1	g2	g3	g4	g5	g6	g7	g8
CHLRE_14g632250v5		0.9,1,1,1,1	2,2,2,2,2	1,1,1,1,1	1,1,1,1,2	0.9,1,1,1,1	0.9,1,1,1,1	0.7,0.8,0.9,1,1	0.9,1,1,1,1
CHLRE_14g632300v5		0.8,0.9,1,1,1	3,3,4,4,4	2,2,2,2,2	2,2,2,3,3	1,1,1,1,1	1,1,1,1,1	2,2,2,2,2	2,2,3,3,3
CHLRE_14g632350v5		186,187,189,190,192	4,4,4,4,4	5,5,6,6,6	46,47,47,48,48	133,136,139,142,145	96,97,99,100,102	109,111,114,117,119	6,6,6,7,7
CHLRE_14g632400v5		5,5,5,5,6	0.5,0.5,0.5,0.5,0.6	0.4,0.4,0.5,0.5,0.5	1,1,1,1,1	2,2,2,2,2	4,5,5,5,5	7,7,7,7,8	2,2,2,2,2
CHLRE_14g632450v5		32,32,32,33,33	20,21,21,22,22	18,19,19,19,19	28,29,30,31,32	31,31,31,31,31	30,30,31,31,31	36,36,36,37,37	26,26,27,28,29
CHLRE_14g632501v5		4,4,4,4,5	10,10,10,10,10	4,5,5,5,5	5,5,5,5,5	5,6,6,6,7	8,8,8,8,8	7,8,8,9,10	11,12,13,14,14
CHLRE_14g632550v5		8,8,8,8,8	10,11,11,12,13	15,16,17,17,18	10,10,10,10,11	10,10,10,10,10	11,11,11,11,11	9,9,10,10,10	18,18,18,18,18
CHLRE_14g632600v5		40,40,41,41,41	51,53,54,56,58	53,55,56,58,60	40,40,40,41,41	33,34,34,34,35	40,40,40,40,40	38,39,41,42,44	62,64,66,69,71
CHLRE_14g632626v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0.1,0.1,0.2,0.2	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_14g632650v5		0.6,0.7,0.7,0.8,0.8	0.2,0.3,0.3,0.3,0.3	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0.4,0.4,0.4,0.4,0.4	1,1,1,1,1	1,1,1,1,1	0.6,0.6,0.6,0.7,0.7
CHLRE_14g632700v5		4,4,4,4,4	4,4,4,4,4	1,1,1,1,1	3,3,3,3,3	4,4,4,4,4	5,5,5,5,5	5,5,5,6,6	5,5,5,6,6
CHLRE_14g632750v5		2,2,2,2,2	7,7,7,8,8	3,3,3,3,4	3,3,3,3,3	4,4,4,4,4	3,3,3,3,4	5,5,5,6,6	5,5,5,5,5
CHLRE_14g632759v5		1,1,1,1,2	4,4,5,5,5	2,2,2,2,2	1,1,1,1,1	2,2,2,2,2	2,2,2,2,2	2,2,2,2,3	3,3,3,3,3
CHLRE_14g632767v5		8,9,10,10,11	12,12,12,12,12	6,7,8,9,10	16,16,16,16,16	5,5,5,5,5	13,13,14,14,14	14,15,15,16,16	14,15,17,18,19
CHLRE_14g632775v5		26,28,29,31,33	90,92,95,97,100	41,44,47,49,52	30,31,32,32,33	49,51,53,56,58	45,47,48,50,51	45,48,52,56,59	92,93,93,94,94
CHLRE_14g632783v5		24,25,25,26,26	30,31,31,31,32	14,14,15,15,15	15,16,16,16,17	22,23,23,24,25	36,37,39,40,41	34,34,35,35,35	33,33,34,34,35
CHLRE_14g632791v5		2,2,2,2,2	5,5,5,5,5	3,3,3,4,4	3,3,3,3,3	3,3,4,4,4	2,2,2,2,2	1,1,1,1,2	2,2,2,3,3
CHLRE_14g632799v5		0.6,0.6,0.6,0.6,0.6	1,1,2,2,2	0.8,0.9,1,1,1	0.8,0.8,0.8,0.8,0.8	1,1,1,1,1	0.5,0.5,0.5,0.5,0.6	0.5,0.6,0.6,0.7,0.7	0.7,0.7,0.8,0.8,0.8
CHLRE_14g632807v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_14g632815v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_14g632823v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_14g632831v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_14g632839v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_14g632847v5		3,3,3,3,3	9,10,10,10,10	6,6,6,6,6	3,3,3,4,4	4,4,4,4,4	5,5,5,5,5	5,5,6,6,6	8,8,9,9,9
CHLRE_14g632860v5		0.2,0.2,0.2,0.3,0.3	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0.2,0.2,0.2,0.2,0.2	0.2,0.3,0.4,0.6,0.7	0.1,0.1,0.1,0.1,0.1	0.2,0.2,0.2,0.2,0.2	0.2,0.2,0.3,0.4,0.5
CHLRE_14g632900v5		3,3,3,3,3	2,2,2,2,2	2,2,2,2,2	0.8,0.9,1,1,1	6,6,6,6,7	2,2,3,3,3	2,3,3,3,3	0.9,1,1,1,1
CHLRE_14g632950v5		45,46,46,47,47	55,56,58,59,60	40,40,41,41,42	32,32,32,33,33	50,51,51,52,52	50,51,52,53,55	52,52,52,53,53	53,54,54,55,56
CHLRE_14g633000v5		3,3,3,3,4	5,5,5,6,6	3,3,4,4,4	4,4,4,4,4	3,3,3,3,4	3,3,3,3,3	4,4,4,4,4	3,3,3,3,4
CHLRE_14g633050v5		11,12,12,12,12	3,3,4,4,4	3,3,3,3,3	5,5,5,6,6	9,9,9,9,9	9,9,10,10,10	6,7,7,7,8	2,2,3,3,3
CHLRE_14g633100v5		6,6,6,7,7	5,5,6,6,7	2,2,2,3,3	4,4,4,4,4	5,5,5,6,6	7,7,7,7,7	8,8,8,8,8	5,5,6,6,7
CHLRE_14g633150v5		4,4,4,4,4	1,1,1,1,1	0.5,0.5,0.5,0.5,0.5	2,2,2,2,2	2,2,2,2,2	4,4,4,4,4	3,4,4,4,5	1,1,1,1,2
CHLRE_14g633200v5		2,2,2,2,2	1,1,1,1,1	1,1,2,2,2	0.7,0.7,0.7,0.8,0.8	3,3,3,3,3	3,3,3,3,3	4,4,4,4,4	1,1,1,1,1
CHLRE_14g633250v5		18,18,18,18,19	19,20,20,21,22	14,15,16,16,17	12,12,12,12,13	21,21,21,21,21	22,22,23,23,24	21,22,22,23,23	20,21,22,23,24
CHLRE_14g633300v5		3,3,3,3,3	4,4,4,4,5	3,3,3,3,3	3,3,3,3,3	4,4,4,4,4	2,2,3,3,3	4,4,4,4,4	3,3,3,3,3
CHLRE_14g633350v5		5,5,5,5,5	3,3,3,3,3	1,1,1,1,1	2,2,2,2,2	8,8,8,8,8	4,4,4,5,5	5,5,6,6,6	3,3,3,3,3
CHLRE_14g633400v5		7,7,7,8,8	3,3,3,3,4	0.3,0.3,0.3,0.3,0.3	2,2,2,2,2	2,2,2,2,2	8,8,8,8,8	8,8,9,9,10	4,4,4,4,4
CHLRE_14g633425v5		0.2,0.2,0.2,0.2,0.2	0.2,0.2,0.3,0.4,0.4	0,0,0,0,0	0,0,0.1,0.1,0.1	0,0,0.1,0.1,0.1	0,0,0,0,0	0.1,0.2,0.3,0.3,0.4	0,0,0,0,0
CHLRE_14g633450v5		15,15,15,15,15	0.7,0.8,0.9,1,1	0.8,0.8,0.9,0.9,0.9	1,1,1,1,1	4,4,4,4,5	20,21,21,21,21	36,38,40,42,44	9,10,10,11,12
CHLRE_14g633500v5		8,8,8,9,9	21,21,21,21,22	15,15,16,17,17	5,5,5,5,6	13,13,13,13,13	9,9,10,10,10	12,12,13,13,14	9,9,10,11,11
CHLRE_14g633550v5		65,68,71,75,78	211,215,219,223,228	127,134,142,149,156	25,26,26,27,27	119,121,122,124,125	111,112,113,114,114	136,142,148,155,161	103,103,103,104,104
CHLRE_14g633600v5		6,6,6,6,6	8,8,8,8,8	5,5,5,5,5	5,5,5,5,5	8,8,9,9,9	6,6,6,7,7	5,6,6,6,6	4,4,4,5,5
CHLRE_14g633626v5		5,5,5,5,5	3,3,4,4,5	2,2,2,3,3	3,3,3,3,3	5,6,6,7,7	2,3,3,3,4	2,2,3,4,4	0,0,0.1,0.1,0.2
CHLRE_14g633650v5		41,41,42,43,44	42,42,43,44,45	23,24,24,25,25	24,26,27,28,30	36,36,36,36,36	46,47,47,48,48	51,51,52,52,53	45,45,46,46,46
CHLRE_14g633700v5		16,16,17,17,17	14,14,15,15,15	14,14,15,15,15	17,17,18,18,18	31,32,33,34,35	10,11,12,14,15	8,8,9,9,9	6,6,7,7,8
CHLRE_14g633750v5		51,53,56,58,61	100,102,104,106,108	18,19,19,19,20	37,37,37,38,38	15,15,15,16,16	70,72,74,77,79	67,69,71,74,76	97,97,97,97,97
CHLRE_14g633789v5		7,7,7,7,7	1,1,1,1,1	1,1,1,1,1	3,3,3,3,3	5,6,6,6,6	7,7,8,8,8	7,7,8,8,8	1,1,1,1,1
CHLRE_14g633850v5		4,4,4,4,4	6,7,8,8,9	1,2,2,2,3	2,2,2,2,2	3,3,3,3,3	6,6,6,7,7	7,7,7,8,8	6,6,6,7,7
CHLRE_14g633900v5		3,3,3,3,4	9,9,9,9,9	3,3,3,3,3	0.1,0.2,0.2,0.3,0.3	6,6,6,6,7	7,7,7,7,7	9,9,10,11,12	12,12,12,13,13
CHLRE_14g633901v5		1,1,1,1,1	7,7,8,8,8	3,3,3,3,3	0.3,0.3,0.3,0.4,0.4	3,3,3,3,3	3,3,3,3,3	3,3,4,4,4	4,4,5,5,5
CHLRE_14g633903v5		0.9,1,1,1,1	20,20,21,21,21	6,7,7,7,7	0.7,1,1,1,2	2,2,2,3,3	2,3,3,3,3	4,4,5,5,5	7,7,8,8,8
CHLRE_14g633904v5		0.2,0.3,0.3,0.3,0.4	8,8,9,9,9	4,4,4,4,4	0.7,0.7,0.7,0.8,0.8	0.7,0.7,0.8,0.8,0.9	0.4,0.5,0.5,0.6,0.7	1,1,2,2,2	3,3,3,3,3
CHLRE_14g633950v5		8,8,9,9,10	7,7,7,8,8	3,3,3,3,3	4,5,5,5,5	4,4,4,4,5	8,8,8,8,9	11,11,11,12,12	7,7,7,7,7
CHLRE_14g634000v5		5,5,5,5,5	8,8,8,8,8	3,4,4,4,5	3,3,3,4,4	5,5,5,6,6	7,7,7,7,7	7,7,7,7,7	5,6,6,6,7
CHLRE_14g634100v5		10,10,11,11,11	15,16,17,18,18	12,12,13,13,14	9,9,9,10,10	19,19,19,20,20	14,14,14,15,15	14,14,15,15,16	11,12,12,13,13
CHLRE_14g634113v5		6,6,6,7,7	9,10,10,11,11	7,7,8,8,8	5,6,6,6,6	10,11,11,11,12	8,9,9,9,10	8,8,8,8,8	7,7,7,7,8
CHLRE_14g634150v5		18,18,18,19,19	17,17,18,19,19	11,11,11,11,11	11,12,12,12,13	19,19,20,20,20	18,19,19,19,19	15,15,16,16,16	11,11,11,12,12
CHLRE_14g634193v5		0.4,0.4,0.4,0.4,0.4	6,6,6,6,6	3,3,3,3,3	0.5,0.6,0.6,0.7,0.7	1,1,1,1,1	0.6,0.6,0.6,0.7,0.7	2,2,2,2,2	1,2,2,2,2
CHLRE_14g634236v5		7,8,8,8,8	21,22,23,23,24	12,14,15,17,19	5,5,5,5,5	17,18,19,20,21	12,12,13,13,14	9,9,9,10,10	11,12,12,12,12
CHLRE_14g634279v5		6,7,7,7,7	6,6,6,6,7	4,4,4,4,4	3,4,5,6,7	5,6,6,7,7	6,7,7,8,8	5,5,5,5,6	4,5,6,7,8
CHLRE_14g634322v5		0,0,0,0,0	0,5,10,16,21	0,5,10,15,19	0,0,0,0,0	0,3,6,9,12	0,0,0,0,0	0,3,7,10,14	0,0,0,0,0
CHLRE_14g634365v5		0.3,0.3,0.4,0.4,0.5	0.4,0.4,0.4,0.4,0.4	0.4,0.4,0.4,0.4,0.4	0.3,0.4,0.4,0.4,0.4	0.1,0.3,0.4,0.5,0.6	0.2,0.2,0.2,0.2,0.2	0.2,0.4,0.5,0.6,0.8	0.6,0.6,0.7,0.7,0.8
CHLRE_15g634500v5		0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.2	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0.2,0.2,0.2,0.2,0.2	0.2,0.2,0.2,0.2,0.2	0.2,0.2,0.2,0.2,0.2	0,0,0,0,0
CHLRE_15g634550v5		0.1,0.1,0.1,0.1,0.1	0,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.2,0.2,0.3	0.1,0.1,0.2,0.2,0.2	0,0,0,0.1,0.1	0,0.1,0.1,0.2,0.2	0,0,0,0,0
CHLRE_15g634566v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_15g634582v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_15g634600v5		14,15,16,17,18	8,8,8,8,8	9,10,10,10,10	11,11,12,12,12	8,9,9,9,10	8,8,8,8,8	7,8,8,8,9	2,2,2,3,3
CHLRE_15g634650v5		82,87,92,97,102	25,25,25,25,25	38,40,42,45,47	43,43,44,45,45	77,78,79,80,81	6,6,7,7,7	2,3,3,3,4	1,1,1,1,1
CHLRE_15g634701v5		1,2,2,2,2	7,7,7,7,7	0.1,0.2,0.2,0.2,0.2	0,0,0,0,0	0.3,0.3,0.4,0.4,0.5	6,6,6,6,6	6,7,8,8,9	9,9,10,10,11
CHLRE_15g634750v5		70,71,72,73,74	87,90,93,96,99	161,163,165,167,168	132,135,137,140,143	113,116,120,123,127	48,49,49,50,50	60,61,61,61,62	87,88,89,90,91
CHLRE_15g634800v5		4,4,4,4,5	10,10,10,10,10	6,7,7,7,7	4,4,4,4,4	6,6,6,6,6	4,4,4,4,4	5,5,5,5,5	5,5,5,5,5
CHLRE_15g634827v5		0.2,0.2,0.3,0.3,0.4	161,163,165,166,168	138,141,143,146,149	55,57,60,62,64	3,3,4,4,4	0.2,0.2,0.3,0.3,0.3	0.2,0.2,0.3,0.3,0.4	9,9,10,10,10
CHLRE_15g634855v5		0.1,0.1,0.1,0.1,0.1	71,72,72,73,74	52,55,59,62,65	23,24,26,27,29	1,1,1,1,2	0,0,0.1,0.1,0.2	0,0.1,0.1,0.2,0.2	3,3,4,4,4
CHLRE_15g634878v5		0.5,0.6,0.7,0.9,1	1,1,2,2,2	1,1,1,1,1	0.9,0.9,1,1,1	1,1,1,2,2	0.5,0.7,0.9,1,1	1,1,1,2,2	0.6,0.6,0.6,0.7,0.7
CHLRE_15g634900v5		0.7,0.7,0.7,0.7,0.7	1,1,2,2,2	1,2,2,2,2	0.7,0.8,0.9,1,1	2,2,2,2,2	1,1,1,1,1	1,1,1,1,1	0.6,0.7,0.7,0.8,0.8
CHLRE_15g634913v5		0.6,0.6,0.6,0.7,0.7	0.3,0.5,0.6,0.8,0.9	0.2,0.2,0.2,0.2,0.3	0.6,0.6,0.6,0.6,0.6	0.6,0.7,0.7,0.8,0.8	1,1,2,2,2	2,2,3,3,3	0.3,0.4,0.5,0.6,0.7
CHLRE_15g634925v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0.1,0.1	0,0,0,0,0
CHLRE_15g634950v5		4,4,4,5,5	7,7,7,8,8	5,5,5,5,5	4,4,4,4,4	5,5,5,5,5	4,4,4,5,5	5,6,6,6,6	4,4,4,4,4
CHLRE_15g635000v5		9,9,9,9,9	4,4,4,4,4	3,3,3,3,3	7,7,7,7,8	6,6,6,6,6	7,8,8,8,8	9,9,9,9,9	6,6,6,6,7
CHLRE_15g635034v5		0.4,0.4,0.4,0.4,0.4	0.1,0.1,0.1,0.2,0.2	0.2,0.2,0.3,0.3,0.4	0.1,0.1,0.1,0.2,0.2	0,0.1,0.2,0.2,0.3	0.2,0.2,0.2,0.3,0.3	0.2,0.2,0.3,0.3,0.3	0,0.1,0.1,0.2,0.2
CHLRE_15g635067v5		38,38,39,40,41	47,47,48,49,50	26,26,27,27,28	40,41,42,43,44	20,20,20,20,20	45,47,49,51,53	43,45,47,49,51	47,47,48,48,49
CHLRE_15g635100v5		14,15,16,17,18	0.6,0.7,0.9,1,1	0.2,0.2,0.2,0.2,0.3	16,16,16,16,16	2,3,3,3,3	17,17,18,18,19	9,11,12,13,14	4,4,4,4,4
CHLRE_15g635150v5		5,5,5,6,6	7,8,8,8,8	2,2,3,3,3	2,2,2,2,2	5,5,5,5,5	8,8,8,8,8	9,9,10,10,10	11,11,11,11,11
CHLRE_15g635200v5		13,13,14,15,15	13,14,15,16,17	12,13,13,13,13	12,12,12,12,13	17,17,17,17,17	14,15,15,15,16	17,17,17,17,17	20,20,20,20,21
CHLRE_15g635250v5		7,7,7,7,7	6,6,6,6,6	2,2,3,3,3	4,4,4,4,5	3,4,4,4,4	8,8,8,8,9	7,8,8,9,9	4,4,4,5,5
CHLRE_15g635300v5		3,3,3,3,4	3,3,3,3,3	1,1,1,1,2	2,2,2,2,2	2,2,2,2,3	3,4,4,4,4	3,3,3,3,3	2,2,2,2,2
CHLRE_15g635350v5		12,13,13,14,14	7,7,7,7,7	2,3,3,3,3	12,12,12,12,13	4,4,4,4,4	13,14,14,14,15	13,14,14,15,15	10,11,11,11,11
CHLRE_15g635376v5		4,4,4,4,4	1,1,1,1,2	2,2,2,2,3	4,4,4,5,5	1,2,2,3,4	3,3,4,4,5	4,4,4,4,4	0.8,0.8,0.9,0.9,0.9
CHLRE_15g635400v5	ZYS3	0.8,0.9,1,1,1	0.2,0.2,0.2,0.3,0.3	0.2,0.3,0.4,0.4,0.5	0.1,0.2,0.2,0.2,0.3	0.2,0.3,0.4,0.5,0.5	0.8,0.9,0.9,1,1	4,4,4,4,4	2,2,2,2,2
CHLRE_15g635450v5		5,5,5,5,5	4,4,4,4,4	2,2,2,2,2	3,3,3,3,3	6,6,6,6,6	5,5,5,5,6	6,6,6,6,6	3,3,4,4,4
CHLRE_15g635600v5		1181,1212,1244,1275,1306	1303,1338,1372,1406,1440	1047,1053,1058,1064,1069	1317,1321,1324,1327,1331	1002,1005,1007,1010,1012	1151,1165,1179,1193,1207	1089,1110,1131,1153,1174	1374,1427,1481,1534,1587
CHLRE_15g635650v5		41,41,42,42,43	36,37,38,39,40	7,7,7,7,7	20,20,21,21,21	14,14,14,15,15	43,44,46,48,49	49,51,53,55,57	47,48,49,50,51
CHLRE_15g635700v5		27,27,28,28,28	20,20,21,21,22	14,14,15,15,16	18,18,18,18,18	22,23,23,23,23	26,26,26,26,26	27,27,27,27,27	25,26,26,26,27
CHLRE_15g635717v5		11,12,12,12,13	13,13,13,13,13	11,11,12,12,12	10,11,11,12,12	9,10,10,10,11	12,13,13,14,14	13,13,13,14,14	10,10,10,11,11
CHLRE_15g635750v5		2,3,3,3,3	9,10,10,10,11	5,5,5,5,5	4,4,4,4,4	6,6,6,6,6	3,3,3,3,3	4,4,4,4,4	5,5,5,5,5
CHLRE_15g635800v5		4,4,4,5,5	6,6,6,7,7	2,2,2,2,2	2,2,2,2,2	5,5,5,6,6	8,8,9,9,9	10,10,11,11,11	12,12,13,13,13
CHLRE_15g635850v5		500,505,510,515,519	1032,1032,1032,1032,1032	807,808,809,809,810	372,374,375,377,378	619,623,628,632,636	557,564,572,579,586	736,740,745,749,754	680,685,690,695,701
CHLRE_15g635900v5		2,2,2,2,2	4,4,4,5,5	2,2,2,2,2	2,2,2,2,2	2,2,2,2,2	3,3,3,3,3	2,2,3,3,3	1,1,1,1,1
CHLRE_15g635950v5		10,10,11,11,11	2,2,2,2,2	3,4,4,4,4	10,10,10,10,10	7,7,7,7,7	9,9,9,9,10	13,13,13,13,13	2,2,3,3,3
CHLRE_15g635993v5		12,12,12,12,13	4,4,4,4,5	4,4,4,4,4	5,5,5,5,5	15,15,15,15,15	8,9,9,9,9	9,9,10,10,10	3,3,3,3,3
CHLRE_15g635998v5		3,3,3,4,4	4,4,4,4,4	4,4,4,4,4	5,5,5,5,5	4,4,4,4,5	2,3,3,4,4	3,3,3,3,3	3,3,3,3,3
CHLRE_15g636004v5		7,7,8,8,8	8,9,9,9,9	6,6,6,6,6	7,7,7,7,7	7,7,7,8,8	8,9,9,9,9	10,11,11,11,11	9,9,9,9,9
CHLRE_15g636050v5		79,79,79,80,80	24,25,25,26,26	61,61,62,63,64	115,115,115,115,115	77,77,78,78,78	56,57,58,59,60	55,56,57,58,59	35,35,36,36,36
CHLRE_15g636075v5		7,7,8,8,8	5,5,5,5,5	3,3,4,4,4	6,6,6,6,6	7,7,7,8,8	7,7,7,7,7	7,7,7,8,8	5,5,6,6,6
CHLRE_15g636100v5		28,28,29,29,30	15,15,16,16,16	11,11,11,12,12	13,13,13,14,14	22,23,23,23,24	31,31,32,32,32	39,40,41,42,43	15,16,17,18,19
CHLRE_15g636176v5		4,4,4,4,4	9,9,9,10,10	5,5,5,5,5	5,5,5,6,6	4,4,4,4,5	5,5,5,5,5	5,5,5,5,5	8,8,8,8,8
CHLRE_15g636250v5		3,3,3,3,3	8,9,9,9,9	3,4,4,4,4	3,3,3,3,3	4,4,4,4,4	4,4,5,5,5	5,5,6,6,7	6,7,7,7,7
CHLRE_15g636300v5		29,31,32,34,35	71,71,72,72,72	40,40,41,41,41	18,19,19,19,19	48,50,52,54,56	44,45,46,47,48	41,42,44,45,46	59,61,64,66,68
CHLRE_15g636350v5		4,4,4,4,4	3,4,4,4,5	2,2,2,2,2	3,4,4,4,4	4,4,4,4,4	4,4,4,5,5	5,5,5,5,5	2,2,2,3,3
CHLRE_15g636400v5		25,25,25,26,26	19,19,20,20,20	15,16,17,18,19	18,18,19,19,20	21,22,22,22,22	25,25,26,27,27	28,28,28,28,28	26,26,26,26,26
CHLRE_15g636450v5		5,5,5,5,5	11,11,12,13,13	4,4,4,4,4	3,3,3,3,3	2,3,3,3,4	7,7,7,7,7	8,8,8,9,9	7,7,8,8,9
CHLRE_15g636500v5		35,36,36,36,36	24,24,24,25,25	22,23,24,25,26	29,29,30,31,32	39,40,40,41,41	36,37,37,38,39	36,36,37,37,37	29,29,29,29,30
CHLRE_15g636550v5		0.4,0.4,0.4,0.4,0.4	0,0,0,0,0	0.1,0.1,0.1,0.1,0.2	0.1,0.1,0.1,0.2,0.2	0.5,0.6,0.7,0.7,0.8	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0
CHLRE_15g636600v5		17,17,18,18,18	2,2,2,2,2	2,2,2,2,3	6,6,6,6,6	13,13,13,14,14	11,12,12,12,13	13,13,14,14,14	3,3,3,3,3
CHLRE_15g636650v5		3,3,3,3,3	5,5,5,6,6	2,2,2,2,2	1,1,1,1,1	2,2,2,2,2	3,3,3,3,3	4,4,4,4,4	2,3,3,3,3
CHLRE_15g636700v5		0.2,0.2,0.3,0.3,0.4	0.3,0.3,0.3,0.3,0.3	0.1,0.2,0.2,0.2,0.3	0.1,0.2,0.3,0.3,0.4	0.3,0.3,0.4,0.5,0.5	0.2,0.2,0.3,0.3,0.3	0.3,0.4,0.6,0.7,0.8	0.1,0.2,0.2,0.2,0.3
CHLRE_15g636750v5		78,78,78,78,79	28,28,28,29,29	52,54,56,58,60	96,98,100,102,104	57,57,57,57,57	67,67,68,68,69	62,64,66,68,70	43,45,47,49,51
CHLRE_15g636800v5		32,33,33,33,33	93,95,97,98,100	93,94,94,94,95	40,40,41,41,41	68,69,70,72,73	24,25,25,25,25	34,35,35,35,35	56,57,59,60,62
CHLRE_15g636840v5		20,20,21,21,22	43,44,46,48,49	42,43,43,44,45	20,20,20,21,21	32,32,32,33,33	21,22,23,23,24	28,28,29,30,30	27,28,28,29,29
CHLRE_15g636896v5		16,16,17,17,17	10,10,10,10,11	4,4,4,4,4	11,11,11,11,11	10,10,10,10,10	15,15,15,15,15	15,15,16,16,16	10,11,11,11,11
CHLRE_15g636950v5		0.6,0.6,0.6,0.6,0.6	4,4,4,4,4	0.7,0.8,0.8,0.8,0.8	0.1,0.1,0.1,0.1,0.1	3,3,3,3,3	0.6,0.6,0.6,0.7,0.7	0.9,1,1,1,1	1,1,1,1,1
CHLRE_15g637000v5		2,2,3,3,3	0,0,0,0,0	0.3,0.4,0.4,0.4,0.4	2,2,2,2,2	14,14,14,14,14	0.2,0.2,0.3,0.3,0.3	0.1,0.1,0.2,0.2,0.2	0,0,0,0.1,0.1
CHLRE_15g637050v5		64,66,68,69,71	30,30,30,31,31	21,21,21,21,21	41,42,42,43,43	53,54,54,55,56	56,56,57,57,57	64,64,65,65,66	31,32,32,33,34
CHLRE_15g637100v5		7,7,7,7,7	18,19,20,20,21	20,21,22,23,24	6,6,6,7,7	11,11,11,11,11	9,9,9,9,9	10,11,11,11,12	16,17,18,19,20
CHLRE_15g637150v5		42,43,44,45,46	29,30,31,32,32	19,20,21,22,23	29,29,29,30,30	47,48,49,50,51	38,38,39,39,39	25,26,28,29,31	23,23,23,24,24
CHLRE_15g637183v5		0,0,0,0,0.1	0,0,0,0.1,0.1	0,0,0,0,0	0,0,0,0,0.1	0,0,0.1,0.1,0.1	0,0,0.1,0.1,0.1	0,0,0.1,0.1,0.1	0,0,0,0,0
CHLRE_15g637216v5		6,6,7,7,8	16,16,16,16,16	4,6,7,8,9	5,5,6,6,6	7,8,9,10,11	7,8,8,9,10	9,10,10,11,11	13,13,14,14,14
CHLRE_15g637249v5		5,5,5,5,5	5,5,6,6,6	1,1,2,2,2	3,3,3,3,3	2,2,2,2,2	5,5,5,6,6	7,7,8,8,9	5,5,6,6,6
CHLRE_15g637282v5		14,15,15,15,15	35,35,36,36,37	17,18,18,19,20	8,8,9,9,10	20,21,21,22,22	17,18,18,19,19	17,18,19,21,22	22,22,22,22,23
CHLRE_15g637315v5		0.1,0.1,0.1,0.2,0.2	0.1,0.2,0.2,0.2,0.2	0.2,0.2,0.3,0.4,0.4	0.1,0.1,0.1,0.1,0.1	0.4,0.4,0.4,0.4,0.4	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0.1,0.1,0.1,0.1
CHLRE_15g637350v5		6,7,7,8,8	9,9,9,9,9	3,3,3,3,4	4,4,5,5,5	3,3,3,3,3	9,9,9,9,9	9,10,10,11,11	7,7,8,9,10
CHLRE_15g637401v5		59,60,61,62,63	104,104,104,104,104	81,88,94,100,106	86,91,96,101,107	31,32,32,32,33	65,66,66,67,68	60,60,61,61,62	93,96,100,104,108
CHLRE_15g637450v5		0.2,0.2,0.2,0.3,0.3	0.4,0.4,0.4,0.4,0.4	0.2,0.3,0.4,0.4,0.5	0.5,0.5,0.5,0.5,0.6	0.5,0.6,0.7,0.7,0.8	0.3,0.4,0.4,0.4,0.4	0.1,0.2,0.3,0.3,0.4	0,0.1,0.1,0.1,0.2
CHLRE_15g637501v5		13,13,14,14,14	12,12,13,13,13	25,25,25,26,26	23,24,24,25,25	21,21,21,21,22	10,10,10,10,10	10,10,10,10,11	10,10,10,10,10
CHLRE_15g637552v5		0.1,0.1,0.1,0.1,0.1	0.2,0.2,0.2,0.3,0.3	0,0,0.1,0.1,0.1	0.2,0.2,0.2,0.2,0.2	0,0.1,0.1,0.1,0.1	0,0,0,0,0.1	0.1,0.1,0.1,0.1,0.1	0,0,0.1,0.1,0.1
